"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"1800NEH2621","U",389876,415214,"U",389626,415101,"","",0,"new"
"1800NEH2622","U",389626,415101,"U",389950,415220,"","",0,"new"
"1800NEH2641","U",386355,412708,"U",386446,412733,"","",0,"new"
"1800NEH2642","U",386446,412733,"U",386355,412708,"","",0,"new"
"1800NEH2651","U",389620,413340,"U",389395,413404,"","",0,"new"
"1800NEH2661","U",385495,410817,"U",385551,410793,"","",0,"new"
"1800NEH2662","U",385551,410793,"U",385495,410817,"","",0,"new"
"1800NEH2671","U",384155,410792,"U",384322,411172,"","",0,"new"
"1800NEH2672","U",384322,411172,"U",384155,410792,"","",0,"new"
"1800NEH2681","U",393459,416937,"U",393431,417288,"","",0,"new"
"1800NEH2682","U",393431,417288,"U",393459,416937,"","",0,"new"
"1800NEH2691","U",393459,416937,"U",393431,417288,"","",0,"new"
"1800NEH2692","U",393431,417288,"U",393459,416937,"","",0,"new"
"1800NEH2701","U",393431,417288,"U",393180,417630,"","",0,"new"
"1800NEH2702","U",393180,417630,"U",393431,417288,"","",0,"new"
"1800NEH2711","U",391356,409755,"U",390998,410169,"","",0,"new"
